cell_id,x,y,Level0,Level1,Level2,leiden_coarse,major_type,fine_type
lphbihdi-1,3745.615967,1398.981323,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
lphblnca-1,3745.999023,1404.799927,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
lphbnlpl-1,3741.360107,1401.848267,tum,Tumor,Tumor V,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
lphbnppk-1,3754.556396,1403.588623,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
lphceglm-1,3733.863037,1405.193481,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
lphcekhn-1,3729.608887,1430.09021,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
lphcgjjf-1,3738.370605,1421.119995,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
lphcilnf-1,3745.219971,1395.066528,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
lphcjabe-1,3737.772705,1400.627808,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
lphcmbbj-1,3743.693115,1390.5177,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
lphcmhfb-1,3773.000732,1341.160645,str,Fibroblast,Pericytes,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Pericyte-like CAF
lphcnied-1,3772.499268,1359.006958,str,Fibroblast,CAF,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
lphcnpjo-1,3778.756348,1358.278931,str,Fibroblast,Pericytes,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Pericyte-like CAF
lphcodmc-1,3778.403564,1351.252197,str,Fibroblast,Pericytes,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Pericyte-like CAF
lphdagdn-1,3772.251953,1351.79541,str,Fibroblast,CAF,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
lphdboff-1,3777.985352,1342.654785,str,Endothelial,Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
lphdfcjk-1,3762.759277,1354.198242,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lphdlajg-1,3761.256836,1360.787109,str,Fibroblast,Pericytes,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
lphdldcb-1,3766.705078,1340.946045,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
lphdnada-1,3764.197754,1349.489014,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lpheaocm-1,3768.361084,1346.053955,imm,T cells,CD8 Cytotoxic T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
lpheaokb-1,3761.924072,1343.101685,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lphedena-1,3652.078125,1409.824829,str,Endothelial,Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
lpheedhp-1,3655.446289,1446.604492,str,Endothelial,Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
lpheffeb-1,3654.326416,1419.671509,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lphefkhm-1,3652.191162,1439.561401,str,Endothelial,Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
lphegiod-1,3651.261475,1433.078003,str,Endothelial,Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
lphegmdg-1,3654.488037,1427.162842,str,Fibroblast,Fibroblast,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lphejhim-1,3644.477295,1384.828125,imm,Myeloid,Macrophage,3,Plasma cell,IgG3+ Plasma cell
lphekjkk-1,3642.477051,1389.285034,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lphenopm-1,3649.704102,1444.210938,str,Endothelial,Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
lpheompa-1,3643.780029,1441.179688,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lphffpjh-1,3640.162109,1426.541016,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lphfnobk-1,3640.374512,1415.843994,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lphfpfmm-1,3637.909668,1408.648071,str,Fibroblast,Fibroblast,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
lphgdcni-1,3644.182861,1409.725586,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
lphgiejc-1,3609.241211,1586.650757,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
lphgjlco-1,3612.916016,1580.319458,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
lphgnckk-1,3607.004639,1605.447388,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,SPP1+ Tumor-Associated Macrophage (ISG-high)
lphhbpkc-1,3604.572754,1616.967896,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
lphhebpk-1,3598.605957,1703.503052,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
lphhkjpo-1,3592.647217,1701.685547,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
lphhogmb-1,3608.983154,1659.137329,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
lphidmfd-1,3602.134033,1646.665894,imm,Myeloid,Neutrophil,0,Colorectal cancer stem cell,SPP1+ Tumor-Associated Macrophage (ISG-high)
lphifabf-1,3611.02002,1702.585571,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,SPP1+ Tumor-Associated Macrophage (ISG-high)
lphiilod-1,3631.365723,1668.236938,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
lphinkji-1,3630.511475,1691.173462,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
lphiogai-1,3615.563965,1688.442505,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
lphioohp-1,3579.450928,1658.237305,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,SPP1+ Tumor-Associated Macrophage (ISG-high)
lphjbifj-1,3583.603027,1665.528076,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,SPP1+ Tumor-Associated Macrophage (ISG-high)
lphjgkmn-1,3597.918945,1673.688965,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,SPP1+ Tumor-Associated Macrophage (ISG-high)
lphjglbp-1,3600.169678,1669.100586,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
lphjkffi-1,3593.019775,1661.981812,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
lphjknne-1,3596.394531,1618.884033,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
lphjlhmk-1,3595.816895,1624.200684,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
lphjncof-1,3568.706787,1634.816162,imm,Myeloid,Neutrophil,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Mast cell
lphkckml-1,3593.642334,1639.051392,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
lphkcpho-1,3583.732178,1637.083984,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
lphkhdcb-1,3687.794434,1551.981445,str,Smooth Muscle,Unknown III (SM),3,Plasma cell,IgG3+ Plasma cell
lphkhohk-1,3687.933105,1534.546265,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
lphklecl-1,3695.274658,1537.413452,imm,B cells,Mature B,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lphkmlcm-1,3682.960938,1542.191772,str,Smooth Muscle,Smooth Muscle,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
lphlglbf-1,3683.5979,1552.682495,imm,B cells,Plasma,3,Plasma cell,IgG3+ Plasma cell
lphlhfbg-1,3681.333496,1544.566284,str,Fibroblast,CAF,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
lphligke-1,3665.478271,1526.923096,imm,Myeloid,Neutrophil,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Mast cell
lphlihem-1,3673.937012,1529.742188,imm,B cells,Plasma,3,Plasma cell,IgG3+ Plasma cell
lphlimnf-1,3671.116455,1532.396973,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lphlkckl-1,3674.14624,1540.043945,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lphlmjkm-1,3683.29248,1526.230103,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lphlpiia-1,3678.047119,1535.601318,str,Fibroblast,CAF,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
lphmcgok-1,3684.097656,1535.25708,str,Fibroblast,CAF,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lphmchbe-1,3680.473145,1528.460815,str,Fibroblast,CAF,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
lphmdokm-1,3657.552246,1621.42981,tum,Tumor,Tumor V,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
lphmeajd-1,3645.005859,1622.615967,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
lphmiipg-1,3668.744141,1663.005615,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
lphmjoac-1,3646.910645,1627.883301,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
lphmpaij-1,3686.664795,1619.880981,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
lphnaafc-1,3673.033447,1624.036865,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
lphnadla-1,3673.857422,1555.942627,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
lphnajlo-1,3677.179443,1562.037598,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
lphndabc-1,3680.804443,1567.586792,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
lphnfkbn-1,3664.093994,1530.068726,str,Fibroblast,Myofibroblast,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
lphnhpfk-1,3659.013916,1568.090942,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
lphnjong-1,3667.726563,1552.832764,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
lphnkcee-1,3651.798584,1451.339844,str,Endothelial,Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
lphnlgac-1,3646.269775,1453.741089,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lphnmfgp-1,3661.133057,1452.442261,str,Fibroblast,Pericytes,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Pericyte-like CAF
lphnpfgf-1,3647.996338,1461.443481,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),FCN1+ Inflammatory Macrophage
lphoddfg-1,3657.255371,1469.70166,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lphohble-1,3650.599365,1466.073486,str,Smooth Muscle,vSM,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lphojchn-1,3658.060547,1461.553223,str,Endothelial,Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
lphojemn-1,3668.009521,1511.844116,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
lphojlpo-1,3674.407227,1517.644653,str,Smooth Muscle,Unknown III (SM),3,Plasma cell,IgG3+ Plasma cell
lpholkog-1,3675.391357,1508.230835,imm,Myeloid,mRegDC,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
lphomdjf-1,3672.039551,1510.685181,imm,B cells,Mature B,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lphpdlpp-1,3670.714355,1520.197632,str,Fibroblast,Fibroblast,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Pericyte-like CAF
lphpkgaa-1,3677.635498,1522.252563,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
lphpkklg-1,3680.471436,1508.601196,tum,Tumor,Proliferating Immune II,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
lphplapl-1,3679.573242,1515.628052,imm,B cells,Plasma,3,Plasma cell,IgG3+ Plasma cell
lphpoabj-1,3683.552734,1521.727295,imm,B cells,Mature B,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lpiaaojl-1,3685.414551,1516.917236,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
lpiaaphh-1,3645.655029,1485.650269,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
lpiabnci-1,3661.983643,1489.712036,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lpiaccin-1,3658.52002,1491.149048,str,Fibroblast,CAF,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
lpiaiejm-1,3662.638916,1508.555054,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
lpiaiiob-1,3665.539307,1519.306274,str,Fibroblast,CAF,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
lpialgcn-1,3659.791748,1513.453247,str,Fibroblast,CAF,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
lpiamjgk-1,3655.378174,1509.262085,str,Fibroblast,CAF,3,Plasma cell,IgG3+ Plasma cell
lpibcdhp-1,3647.860596,1512.998535,str,Endothelial,Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
lpibclmh-1,3644.236084,1504.27063,imm,B cells,Plasma,3,Plasma cell,Plasma cell
lpibdbpl-1,3667.826172,1502.132813,str,Smooth Muscle,vSM,3,Plasma cell,IgA plasma cell
lpibdneo-1,3656.11377,1498.70874,imm,B cells,Plasma,3,Plasma cell,IgA plasma cell
lpibkfnh-1,3658.202637,1503.239746,imm,B cells,Plasma,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Mast cell
lpibpioe-1,3670.260254,1488.420654,str,Endothelial,Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
lpichihc-1,3673.106934,1499.18396,str,Fibroblast,Pericytes,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Pericyte-like CAF
lpicimnk-1,3669.424805,1493.911377,str,Fibroblast,Pericytes,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
lpicinmm-1,3676.221436,1488.292603,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),FCN1+ Inflammatory Macrophage
lpickgcm-1,3678.476318,1498.088013,str,Fibroblast,Pericytes,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Mast cell
lpidbcgf-1,3676.432373,1493.009521,str,Fibroblast,Myofibroblast,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Mast cell
lpidbkid-1,3672.069336,1477.52771,str,Fibroblast,Myofibroblast,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
lpidecpg-1,3674.151611,1483.688721,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lpidipok-1,3663.375488,1485.076416,imm,T cells,CD8 Cytotoxic T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Pericyte-like CAF
lpidjjcd-1,3666.397949,1482.748413,str,Endothelial,Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
lpidjndj-1,3669.536377,1480.81189,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
lpidnkje-1,3669.153809,1469.778198,imm,B cells,Mature B,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
lpidohcj-1,3665.684814,1474.078979,str,Endothelial,Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
lpidpcjm-1,3610.153564,1419.773804,tum,Tumor,Proliferating Immune II,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
lpieafbj-1,3637.46875,1435.918823,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
lpiebbmi-1,3634.813965,1430.706665,imm,T cells,CD8 Cytotoxic T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
lpiecmmh-1,3632.221924,1446.599487,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
lpiednfg-1,3634.847412,1441.944336,tum,Tumor,Proliferating Immune II,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
lpiegaba-1,3639.073486,1450.246094,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
lpiehdcn-1,3624.935059,1442.780884,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
lpiejhgi-1,3613.668457,1424.590698,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
lpieodlj-1,3626.947998,1430.215576,str,Fibroblast,CAF,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
lpifhmii-1,3630.611572,1425.872681,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
lpifianb-1,3615.804688,1427.765381,imm,T cells,CD8 Cytotoxic T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
lpifkgcd-1,3625.242188,1416.643677,str,Endothelial,Lymphatic Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
lpifping-1,3633.588623,1422.011963,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
lpigbkjj-1,3619.376465,1424.719971,str,Endothelial,Lymphatic Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
lpigbppk-1,3641.40918,1521.506958,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
lpigcdcn-1,3607.432373,1574.530151,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
lpigfioo-1,3609.294434,1566.292847,,,,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
lpiggpkk-1,3618.446777,1564.03418,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
lpighbpf-1,3617.223633,1574.260132,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
lpigjpce-1,3636.900635,1565.506958,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
lpigkham-1,3636.02124,1553.405884,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
